Time(ms);AccX(m/s^2);AccY(m/s^2);AccZ(m/s^2);MagX(gauss);MagY(gauss);MagZ(gauss);GyroX(dps);GyroY(dps);GyroZ(dps)
2755;-3.98;-9.20;0.92;-0.15;0.85;-0.23;-5.04;-5.11;4.06
2764;-3.97;-9.27;0.80;-0.15;0.85;-0.23;-2.59;-3.71;5.39
2773;-4.07;-9.38;0.45;-0.15;0.86;-0.23;-0.28;-3.85;7.00
2782;-4.15;-9.31;0.09;-0.15;0.86;-0.23;0.56;-5.11;7.84
2791;-4.06;-9.32;-0.06;-0.15;0.86;-0.23;-1.12;-7.14;7.98
2799;-4.13;-9.36;-0.16;-0.15;0.85;-0.23;-2.10;-9.73;8.47
2808;-4.29;-9.25;-0.14;-0.15;0.85;-0.23;-3.71;-14.56;8.40
2817;-4.24;-9.26;0.18;-0.15;0.85;-0.23;-6.51;-20.37;7.84
2826;-4.08;-9.27;0.62;-0.16;0.87;-0.24;-7.63;-23.52;7.14
2835;-3.89;-9.17;1.11;-0.16;0.87;-0.24;-7.56;-21.84;6.65
2844;-3.71;-9.22;1.48;-0.16;0.87;-0.24;-7.77;-17.15;5.60
2852;-3.80;-9.28;1.36;-0.15;0.85;-0.22;-8.47;-9.87;5.11
2861;-3.85;-9.41;1.44;-0.15;0.85;-0.22;-9.31;-4.55;5.32
2870;-4.00;-9.32;1.11;-0.15;0.85;-0.22;-6.72;-1.61;5.95
2879;-4.10;-9.50;0.86;-0.16;0.86;-0.24;-3.15;-2.73;7.98
2888;-4.09;-9.39;0.57;-0.16;0.86;-0.24;1.54;-6.93;11.06
2897;-4.07;-9.25;0.27;-0.16;0.86;-0.24;7.77;-10.36;12.60
2905;-3.93;-8.99;0.35;-0.15;0.85;-0.24;8.12;-16.31;11.69
2914;-3.88;-8.71;0.50;-0.15;0.85;-0.24;2.45;-21.98;8.75
2923;-3.66;-8.66;1.13;-0.15;0.85;-0.24;-3.22;-20.79;5.25
2932;-3.57;-8.75;1.48;-0.16;0.87;-0.23;-8.40;-13.30;1.61
2941;-3.55;-8.79;1.77;-0.16;0.87;-0.23;-10.92;-4.20;-1.61
2950;-3.79;-8.99;1.59;-0.16;0.87;-0.23;-10.92;5.67;-3.85
2958;-4.03;-9.05;1.18;-0.16;0.86;-0.24;-8.89;9.31;-3.57
2967;-4.14;-9.34;0.69;-0.16;0.86;-0.24;-5.74;8.82;-1.96
2976;-4.29;-9.23;0.39;-0.16;0.86;-0.24;-1.75;4.13;2.17
2985;-4.28;-9.45;0.42;-0.17;0.86;-0.23;-1.26;-3.50;4.90
2994;-4.16;-9.32;0.70;-0.17;0.86;-0.23;0.42;-7.91;6.02
3002;-4.11;-9.46;0.93;-0.17;0.86;-0.23;0.21;-8.61;5.74
3011;-4.13;-9.50;1.07;-0.16;0.87;-0.24;-1.61;-7.14;5.11
3020;-4.11;-9.42;1.11;-0.16;0.87;-0.24;-3.29;-5.81;4.76
3029;-3.91;-9.35;1.04;-0.15;0.87;-0.23;-3.08;-5.60;5.18
3038;-4.06;-9.24;1.13;-0.15;0.87;-0.23;0.28;-4.55;5.67
3047;-4.01;-9.10;1.06;-0.15;0.87;-0.23;3.64;-2.45;5.46
3055;-4.06;-9.06;0.92;-0.16;0.86;-0.23;5.04;0.49;4.20
3064;-4.05;-9.15;0.69;-0.16;0.86;-0.23;4.62;4.97;2.80
3073;-4.13;-9.26;0.34;-0.16;0.86;-0.23;3.92;5.81;3.01
3082;-4.30;-9.40;0.10;-0.15;0.86;-0.22;2.31;1.96;4.20
3091;-4.23;-9.30;-0.03;-0.15;0.86;-0.22;2.94;-4.83;4.83
3100;-4.19;-9.27;0.11;-0.15;0.86;-0.22;1.75;-13.23;4.62
3109;-4.13;-9.20;0.43;-0.16;0.87;-0.23;0.42;-20.72;4.83
3117;-3.90;-9.01;0.76;-0.16;0.87;-0.23;-2.10;-22.12;4.55
3126;-3.81;-8.92;1.23;-0.16;0.87;-0.23;-3.64;-18.83;4.06
3135;-3.69;-9.02;1.54;-0.17;0.87;-0.23;-2.80;-11.20;3.50
3144;-3.59;-8.98;1.46;-0.17;0.87;-0.23;0.56;-3.92;3.57
3153;-3.54;-8.99;1.26;-0.17;0.87;-0.23;6.79;0.56;4.27
3161;-3.63;-9.02;0.95;-0.16;0.87;-0.23;13.44;1.26;3.43
3170;-3.46;-9.00;0.55;-0.16;0.87;-0.23;16.66;-1.12;2.03
3179;-3.47;-8.98;0.26;-0.16;0.87;-0.23;14.98;-2.87;0.84
3188;-3.47;-9.02;0.18;-0.16;0.87;-0.24;9.80;-3.78;-1.96
3197;-3.48;-9.05;0.32;-0.16;0.87;-0.24;1.26;-4.48;-5.11
3205;-3.55;-9.20;0.44;-0.16;0.87;-0.24;-7.91;-3.99;-6.30
3214;-3.75;-9.30;0.67;-0.16;0.88;-0.22;-12.95;-1.89;-6.65
3223;-3.83;-9.61;0.93;-0.16;0.88;-0.22;-13.44;2.17;-5.67
3232;-4.00;-9.68;1.05;-0.16;0.88;-0.22;-10.57;5.67;-4.83
3241;-3.93;-9.78;0.99;-0.15;0.88;-0.24;-4.48;6.37;-2.87
3249;-4.12;-9.81;0.85;-0.15;0.88;-0.24;0.98;3.50;-1.40
3258;-3.96;-9.74;0.88;-0.15;0.88;-0.24;6.30;0.21;0.00
3267;-3.90;-9.58;0.74;-0.16;0.87;-0.23;9.94;-1.89;0.77
3276;-3.91;-9.37;0.57;-0.16;0.87;-0.23;12.32;-2.73;0.21
3285;-3.68;-9.24;0.35;-0.16;0.87;-0.23;12.04;-2.45;-1.05
3293;-3.71;-9.27;0.16;-0.17;0.87;-0.23;9.80;-1.82;-2.24
3302;-3.61;-9.17;0.21;-0.17;0.87;-0.23;4.97;-1.82;-3.64
3311;-3.60;-9.14;0.29;-0.16;0.87;-0.24;0.56;-2.03;-5.18
3320;-3.71;-9.22;0.54;-0.16;0.87;-0.24;-2.87;-2.52;-5.32
3329;-3.56;-9.22;0.57;-0.16;0.87;-0.24;-5.46;-0.70;-3.99
3337;-4.02;-9.25;1.06;-0.16;0.85;-0.23;-4.62;0.14;-2.59
3346;-3.93;-9.41;1.00;-0.16;0.85;-0.23;-1.12;2.66;-1.12
3355;-3.98;-9.31;1.04;-0.16;0.85;-0.23;1.61;4.34;-0.56
3364;-3.94;-9.34;1.03;-0.17;0.86;-0.22;2.17;6.09;0.56
3373;-4.03;-9.30;0.89;-0.17;0.86;-0.22;2.03;6.72;1.26
3381;-3.98;-9.25;0.97;-0.17;0.86;-0.22;2.87;4.69;1.40
3390;-4.11;-9.24;0.80;-0.16;0.87;-0.22;6.02;1.96;1.33
3399;-4.03;-9.11;0.75;-0.16;0.87;-0.22;9.59;-0.49;1.47
3408;-3.84;-9.14;0.72;-0.16;0.87;-0.22;12.18;-1.19;1.40
3416;-3.86;-9.01;0.67;-0.16;0.87;-0.22;12.95;0.00;1.19
3425;-3.88;-9.03;0.67;-0.16;0.87;-0.22;11.48;2.24;0.07
3434;-3.90;-9.04;0.50;-0.16;0.87;-0.22;8.68;5.53;-1.47
3443;-4.01;-9.26;0.37;-0.15;0.88;-0.23;6.79;10.01;-2.24
3452;-4.19;-9.62;0.37;-0.15;0.88;-0.23;5.67;13.23;-1.19
3460;-4.28;-9.83;0.34;-0.15;0.88;-0.23;7.63;12.81;0.56
3469;-4.20;-10.01;0.26;-0.17;0.88;-0.23;11.27;10.78;3.78
3478;-4.35;-9.99;0.25;-0.17;0.88;-0.23;15.61;9.38;7.42
3487;-4.30;-9.82;0.28;-0.17;0.88;-0.23;18.27;6.02;9.38
3496;-4.15;-9.72;0.19;-0.16;0.89;-0.21;18.90;4.90;10.22
3504;-3.90;-9.44;0.14;-0.16;0.89;-0.21;16.66;3.15;9.38
3513;-3.65;-9.40;0.17;-0.16;0.89;-0.21;12.25;4.34;7.14
3522;-3.68;-9.22;0.13;-0.16;0.87;-0.22;5.74;7.70;5.25
3531;-3.60;-9.42;0.22;-0.16;0.87;-0.22;-1.26;10.43;3.08
3539;-3.67;-9.60;0.15;-0.16;0.87;-0.22;-3.22;12.04;2.38
3548;-3.68;-9.58;0.50;-0.15;0.88;-0.22;-0.28;11.83;3.22
3557;-3.91;-9.74;0.46;-0.15;0.88;-0.22;5.88;12.60;5.18
3566;-3.72;-9.70;0.22;-0.15;0.88;-0.22;10.08;10.08;5.67
3575;-3.73;-9.40;0.06;-0.15;0.88;-0.22;12.67;9.38;6.86
3584;-3.59;-9.38;0.04;-0.15;0.88;-0.22;11.55;5.67;5.67
3592;-3.42;-9.13;0.06;-0.15;0.88;-0.22;9.24;2.87;4.06
3601;-3.35;-9.04;0.22;-0.15;0.88;-0.23;6.79;0.98;2.31
3610;-3.32;-9.01;0.34;-0.15;0.88;-0.23;4.34;-1.05;-0.49
3619;-3.25;-9.03;0.55;-0.15;0.88;-0.22;3.36;-1.47;-2.38
3628;-3.16;-9.10;0.60;-0.15;0.88;-0.22;2.59;0.00;-4.06
3637;-3.12;-9.20;0.64;-0.15;0.88;-0.22;1.47;5.46;-4.13
3645;-3.41;-9.53;0.77;-0.15;0.89;-0.22;0.98;9.87;-4.97
3654;-3.29;-9.58;0.60;-0.15;0.89;-0.22;-0.14;14.28;-4.06
3663;-3.39;-9.68;0.63;-0.15;0.89;-0.22;1.12;14.49;-3.71
3672;-3.35;-9.74;0.37;-0.15;0.87;-0.21;5.39;12.39;-3.36
3681;-3.50;-9.83;0.38;-0.15;0.87;-0.21;9.38;8.96;-2.45
3689;-3.50;-9.77;0.16;-0.15;0.87;-0.21;13.37;4.20;-2.38
3698;-3.54;-9.83;0.04;-0.14;0.89;-0.22;14.49;0.70;-3.57
3707;-3.48;-9.68;0.00;-0.14;0.89;-0.22;11.27;-0.21;-3.78
3716;-3.43;-9.65;0.07;-0.14;0.89;-0.22;5.95;0.84;-3.78
3725;-3.31;-9.66;-0.01;-0.15;0.88;-0.23;1.12;1.89;-3.85
3733;-3.56;-9.42;0.13;-0.15;0.88;-0.23;-2.24;2.87;-4.20
3742;-3.50;-9.44;0.15;-0.15;0.88;-0.23;-4.27;3.36;-4.69
3751;-3.51;-9.55;0.20;-0.14;0.88;-0.21;-5.46;4.41;-4.27
3760;-3.43;-9.50;0.34;-0.14;0.88;-0.21;-4.34;3.36;-3.71
3769;-3.45;-9.52;0.27;-0.14;0.88;-0.21;-2.45;1.89;-2.45
3778;-3.52;-9.48;0.56;-0.14;0.88;-0.21;-0.42;0.63;-1.82
3786;-3.46;-9.60;0.53;-0.14;0.88;-0.21;1.96;1.05;0.35
3795;-3.47;-9.30;0.47;-0.14;0.88;-0.21;4.20;-0.63;-0.56
3804;-3.41;-9.22;0.48;-0.14;0.89;-0.21;5.18;-2.52;-1.19
3813;-3.12;-9.27;0.37;-0.14;0.89;-0.21;4.69;-3.29;-2.80
3822;-3.20;-9.12;0.53;-0.14;0.89;-0.21;4.13;-3.36;-3.78
3830;-3.13;-11.02;0.55;-0.14;0.88;-0.24;1.61;-1.82;-5.04
3839;-3.15;-9.22;0.67;-0.14;0.88;-0.24;-0.63;1.12;-5.18
3848;-3.21;-9.32;0.65;-0.14;0.88;-0.24;-1.40;3.43;-5.60
3857;-3.37;-9.30;0.61;-0.14;0.88;-0.22;0.28;5.46;-5.88
3866;-3.49;-9.40;0.50;-0.14;0.88;-0.22;2.59;4.83;-5.25
3874;-3.54;-9.50;0.54;-0.14;0.88;-0.22;6.44;3.43;-4.69
3883;-3.61;-9.57;0.34;-0.14;0.88;-0.22;10.64;0.91;-2.38
3892;-3.54;-9.56;0.32;-0.14;0.88;-0.22;12.18;0.00;-0.49
3901;-3.65;-9.58;0.28;-0.15;0.88;-0.22;12.46;0.07;0.91
3910;-3.55;-9.44;0.34;-0.15;0.88;-0.22;10.22;1.54;0.77
3918;-3.60;-9.40;0.10;-0.15;0.88;-0.22;7.00;2.80;-0.07
3927;-3.50;-9.39;0.04;-0.16;0.88;-0.23;6.23;2.66;-1.40
3936;-3.52;-9.43;0.17;-0.16;0.88;-0.23;5.74;1.26;-2.24
3945;-3.50;-9.44;0.20;-0.16;0.88;-0.23;5.32;1.40;-2.38
3954;-3.46;-9.61;0.08;-0.15;0.88;-0.21;4.62;1.33;-2.31
3963;-3.51;-9.61;0.30;-0.15;0.88;-0.21;4.20;2.73;-1.40
3971;-3.59;-9.60;0.42;-0.15;0.88;-0.21;4.20;4.27;0.28
3980;-3.61;-9.63;0.29;-0.15;0.88;-0.20;5.39;5.11;0.77
3989;-3.54;-9.75;0.27;-0.15;0.88;-0.20;8.33;4.97;1.89
3998;-3.77;-9.56;0.14;-0.15;0.88;-0.20;10.08;4.20;2.59
4006;-3.75;-9.43;0.06;-0.15;0.88;-0.22;12.88;1.05;1.96
4015;-3.70;-9.30;-0.13;-0.15;0.88;-0.22;13.65;-1.68;0.70
4024;-3.68;-9.39;-0.14;-0.15;0.88;-0.22;12.81;-3.08;-0.28
4033;-3.65;-9.32;-0.12;-0.14;0.88;-0.21;8.68;-2.24;-0.56
4042;-3.68;-9.35;0.03;-0.14;0.88;-0.21;4.69;-0.70;-1.05
4051;-3.72;-9.22;-0.04;-0.14;0.88;-0.21;1.05;1.12;-2.73
4059;-3.70;-9.53;0.01;-0.15;0.89;-0.20;-1.19;3.29;-3.43
4068;-3.73;-9.64;0.03;-0.15;0.89;-0.20;-1.12;4.97;-2.80
4077;-3.90;-9.61;0.10;-0.15;0.89;-0.20;1.26;5.53;-2.10
4086;-3.96;-9.68;0.09;-0.15;0.89;-0.22;4.06;5.04;-1.05
4095;-3.97;-9.66;0.05;-0.15;0.89;-0.22;6.16;3.15;0.07
4104;-3.93;-9.63;-0.07;-0.15;0.89;-0.22;7.63;0.14;0.00
4112;-3.93;-9.74;-0.09;-0.14;0.89;-0.21;9.73;-3.15;-0.70
4121;-4.02;-9.68;-0.17;-0.14;0.89;-0.21;9.17;-3.64;-0.70
4130;-3.78;-9.68;-0.14;-0.14;0.89;-0.21;4.20;-3.57;-2.31
4139;-3.82;-9.71;-0.09;-0.15;0.88;-0.22;-2.24;-0.56;-3.78
4148;-4.15;-9.78;0.00;-0.15;0.88;-0.22;-10.50;2.73;-3.71
4157;-3.87;-9.99;0.04;-0.15;0.88;-0.22;-13.79;4.69;-3.08
4165;-3.99;-9.79;0.01;-0.15;0.89;-0.20;-12.46;4.55;-2.38
4174;-3.98;-9.79;0.24;-0.15;0.89;-0.20;-7.56;1.40;-1.54
4183;-3.98;-9.71;0.29;-0.14;0.88;-0.22;-1.68;-1.19;-0.56
4192;-3.75;-9.51;0.24;-0.14;0.88;-0.22;1.33;-2.03;0.63
4201;-3.63;-9.38;0.19;-0.14;0.88;-0.22;1.05;-2.59;-0.42
4209;-3.63;-9.36;0.09;-0.14;0.89;-0.21;0.14;-1.82;-1.47
4218;-3.56;-9.32;0.15;-0.14;0.89;-0.21;-1.54;-1.61;-2.38
4227;-3.57;-9.28;0.04;-0.14;0.89;-0.21;-2.10;-1.19;-3.50
4236;-3.55;-9.30;0.04;-0.14;0.88;-0.21;-3.92;-1.12;-3.99
4245;-3.52;-9.22;0.04;-0.14;0.88;-0.21;-5.32;-1.61;-4.34
4254;-3.57;-9.22;0.10;-0.14;0.88;-0.21;-6.44;-2.31;-4.27
4263;-3.57;-9.33;0.16;-0.15;0.88;-0.20;-6.44;-0.56;-4.13
4271;-3.57;-9.48;0.29;-0.15;0.88;-0.20;-4.48;1.75;-3.36
4280;-3.91;-9.66;0.25;-0.15;0.88;-0.20;-1.82;3.78;-2.31
4289;-3.74;-9.64;0.10;-0.15;0.88;-0.21;0.91;4.41;0.42
4297;-3.76;-9.53;0.01;-0.15;0.88;-0.21;1.89;3.85;1.75
4306;-3.72;-9.50;-0.04;-0.15;0.88;-0.21;1.54;2.66;1.68
4315;-3.78;-9.43;0.03;-0.15;0.89;-0.20;-0.07;2.03;1.96
4324;-3.97;-9.22;0.03;-0.15;0.89;-0.20;-0.63;0.91;3.08
4333;-3.93;-9.02;0.14;-0.15;0.89;-0.20;1.82;-0.84;3.22
4342;-3.83;-9.11;0.08;-0.15;0.88;-0.21;5.46;-2.24;2.87
4350;-3.84;-9.19;-0.01;-0.15;0.88;-0.21;7.91;-1.47;2.10
4359;-3.77;-9.25;1.79;-0.15;0.88;-0.21;4.76;0.35;2.10
4368;-3.78;-9.46;0.01;-0.14;0.88;-0.21;0.00;2.73;3.15
4377;-3.83;-9.43;-0.01;-0.14;0.88;-0.21;-3.01;3.50;4.34
4386;-3.87;-9.50;-0.02;-0.14;0.88;-0.21;-1.89;1.61;5.18
4394;-3.79;-9.48;0.01;-0.14;0.89;-0.20;2.24;0.00;6.09
4403;-3.62;-9.41;0.09;-0.14;0.89;-0.20;4.90;-1.05;6.16
4412;-3.49;-9.50;0.07;-0.14;0.89;-0.20;4.20;-1.47;5.88
4421;-3.40;-9.37;0.02;-0.14;0.88;-0.21;1.82;-1.33;6.37
4430;-3.35;-9.40;0.11;-0.14;0.88;-0.21;0.77;-1.40;5.18
4439;-3.17;-9.38;0.19;-0.14;0.88;-0.21;-0.14;-0.84;4.83
4447;-3.10;-9.45;0.35;-0.14;0.88;-0.21;1.12;-0.63;5.11
4456;-3.00;-9.48;0.31;-0.14;0.88;-0.21;1.26;-1.12;4.83
4465;-2.92;-9.59;0.37;-0.14;0.88;-0.21;1.12;0.00;6.16
4474;-3.01;-9.56;0.39;-0.14;0.88;-0.21;0.56;2.10;8.61
4483;-2.99;-9.52;0.27;-0.14;0.88;-0.21;1.61;2.45;9.31
4491;-2.97;-9.33;0.14;-0.14;0.88;-0.22;3.57;0.91;8.82
4500;-2.91;-9.31;0.18;-0.14;0.88;-0.22;5.11;-1.12;8.26
4509;-2.81;-9.26;0.06;-0.14;0.88;-0.22;6.02;-1.26;7.49
4518;-2.85;-9.20;0.06;-0.14;0.88;-0.22;3.78;-1.75;6.44
4527;-2.75;-9.15;-0.01;-0.14;0.88;-0.22;1.26;-1.75;4.13
4536;-2.73;-9.20;0.02;-0.14;0.88;-0.22;-1.47;-1.89;2.03
4544;-2.77;-9.27;0.09;-0.15;0.88;-0.21;-3.92;-1.33;-17.71
4553;-2.94;-9.42;0.15;-0.15;0.88;-0.21;-4.83;-1.61;-0.77
4562;-3.01;-9.63;0.24;-0.15;0.88;-0.21;-3.92;-1.12;0.91
4571;-3.03;-9.75;0.34;-0.14;0.89;-0.21;-2.24;-0.98;1.96
4580;-3.08;-9.61;0.32;-0.14;0.89;-0.21;0.21;-17.92;2.59
4589;-3.12;-9.56;0.27;-0.14;0.89;-0.21;1.47;0.14;2.17
4597;-3.26;-9.50;0.19;-0.14;0.88;-0.20;1.47;0.35;2.24
4606;-3.32;-9.58;0.04;-0.14;0.88;-0.20;0.63;-0.07;1.61
4615;-3.28;-9.60;0.06;-0.14;0.88;-0.20;-0.28;-0.77;1.40
4624;-3.37;-9.67;0.03;-0.14;0.88;-0.21;-0.70;-1.05;0.77
4633;-3.45;-9.58;-0.05;-0.14;0.88;-0.21;-0.77;-1.33;0.21
4642;-3.51;-9.47;-0.12;-0.14;0.88;-0.21;-0.56;-2.45;-0.21
4650;-3.71;-9.40;0.04;-0.14;0.89;-0.21;-0.91;-2.45;-1.05
4659;-3.58;-9.41;-0.04;-0.14;0.89;-0.21;-1.61;-1.54;-0.91
4668;-3.73;-9.45;-0.04;-0.14;0.89;-0.21;-2.80;0.14;-0.98
4677;-3.71;-9.46;-0.17;-0.14;0.89;-0.21;-3.08;-0.14;-0.63
4686;-3.83;-9.57;-0.17;-0.14;0.89;-0.21;-2.66;-0.42;-17.92
4694;-3.98;-9.76;-0.13;-0.14;0.89;-0.21;-2.80;-1.19;-0.42
4703;-4.03;-9.73;-0.08;-0.15;0.88;-0.21;-4.34;-1.89;0.56
4712;-3.85;-9.55;-0.10;-0.15;0.88;-0.21;-5.53;-2.03;1.40
4721;-3.90;-9.62;-0.04;-0.15;0.88;-0.21;-6.30;-2.94;1.19
4730;-3.90;-9.55;1.80;-0.14;0.88;-0.20;-4.62;-3.57;1.26
4739;-3.80;-9.59;0.05;-0.14;0.88;-0.20;-3.85;-4.48;0.56
4748;-3.75;-9.66;0.00;-0.14;0.88;-0.21;-3.78;-4.20;0.63
4756;-3.76;-9.60;0.25;-0.14;0.88;-0.21;-4.20;-3.71;1.05
4765;-3.65;-9.54;0.17;-0.14;0.88;-0.21;-4.27;-2.80;1.82
4774;-3.53;-9.43;0.24;-0.14;0.88;-0.21;-2.94;-3.22;2.59
4783;-3.40;-9.37;0.24;-0.14;0.88;-0.21;-1.33;-3.99;2.87
4792;-3.34;-9.34;0.14;-0.14;0.88;-0.21;0.63;-3.92;2.80
4800;-3.22;-9.40;0.24;-0.15;0.88;-0.21;0.00;-3.01;2.38
4809;-3.19;-9.35;0.09;-0.15;0.88;-0.21;-1.33;-2.52;2.17
4818;-3.15;-9.43;0.06;-0.15;0.88;-0.21;-3.50;-2.17;1.19
4827;-3.03;-9.59;0.11;-0.14;0.89;-0.21;-5.32;-1.75;0.21
4836;-2.87;-9.55;0.21;-0.14;0.89;-0.21;-7.42;-2.59;-0.21
4845;-2.71;-9.66;0.22;-0.14;0.89;-0.21;-7.70;-3.08;-1.05
4854;-2.84;-9.70;0.40;-0.14;0.88;-0.22;-6.23;-3.64;-0.91
4863;-2.88;-9.67;0.46;-0.14;0.88;-0.22;-3.64;-5.18;-1.40
4871;-2.92;-9.73;0.45;-0.14;0.88;-0.22;-2.38;-5.39;-1.47
4880;-3.03;-9.91;0.45;-0.15;0.88;-0.21;-1.96;-5.18;0.07
4889;-3.10;-9.93;0.54;-0.15;0.88;-0.21;-3.29;-4.41;2.24
4898;-2.75;-10.06;0.51;-0.15;0.88;-0.21;-4.13;-3.50;3.92
4907;-2.85;-9.88;0.40;-0.14;0.88;-0.22;-4.34;-3.57;5.11
4916;-2.85;-9.83;0.52;-0.14;0.88;-0.22;-3.43;-4.13;6.02
4924;-2.74;-9.66;0.53;-0.14;0.88;-0.22;-2.10;-4.55;6.72
4933;-2.66;-9.42;0.38;-0.14;0.89;-0.22;-1.26;-4.83;6.72
4942;-2.69;-9.32;0.27;-0.14;0.89;-0.22;0.49;-4.97;6.16
4951;-2.95;-9.03;0.24;-0.14;0.89;-0.22;0.91;-5.53;3.78
4960;-2.89;-9.15;0.12;-0.14;0.88;-0.21;-0.98;-6.37;1.54
4968;-3.14;-9.10;0.08;-0.14;0.88;-0.21;-4.48;-4.55;1.12
4977;-3.37;-9.27;0.09;-0.14;0.88;-0.21;-8.75;-2.66;-0.42
4986;-3.31;-9.42;0.19;-0.15;0.88;-0.21;-13.09;-0.21;0.63
4995;-3.50;-9.43;0.16;-0.15;0.88;-0.21;-13.58;1.54;1.26
5004;-3.48;-9.45;0.24;-0.15;0.88;-0.21;-10.71;0.28;-0.21
5012;-3.37;-9.60;0.22;-0.15;0.88;-0.22;-6.23;-1.89;0.28
5021;-3.38;-9.68;0.14;-0.15;0.88;-0.22;-2.94;-4.69;1.33
5030;-3.31;-9.55;0.03;-0.13;0.87;-0.22;-0.56;-7.07;1.89
5039;-3.39;-9.35;-0.04;-0.13;0.87;-0.22;0.84;-8.89;0.77
5048;-3.68;-9.20;-0.01;-0.13;0.87;-0.22;-1.19;-8.47;-1.54
5056;-3.66;-9.30;-0.06;-0.15;0.88;-0.21;-4.90;-8.19;-3.43
5065;-3.85;-9.33;0.04;-0.15;0.88;-0.21;-8.19;-6.44;-3.85
5074;-3.96;-9.26;0.36;-0.15;0.88;-0.21;-10.78;-4.34;-3.85
5083;-3.97;-9.32;0.60;-0.14;0.87;-0.22;-11.34;-0.35;-3.92
5092;-3.84;-9.45;0.50;-0.14;0.87;-0.22;-10.71;2.24;-3.92
5101;-3.76;-9.44;0.62;-0.14;0.87;-0.22;-9.24;3.99;-3.22
5109;-3.70;-9.61;0.42;-0.14;0.89;-0.23;-6.72;3.78;-2.03
5118;-3.52;-9.78;0.29;-0.14;0.89;-0.23;-3.50;1.40;-0.63
5127;-3.52;-9.72;0.20;-0.14;0.89;-0.23;0.70;-0.56;0.63
5136;-3.52;-9.84;0.11;-0.14;0.88;-0.22;2.31;-1.96;1.19
5145;-3.53;-9.66;0.02;-0.14;0.88;-0.22;1.68;-2.87;1.19
5153;-3.57;-9.53;-0.10;-0.14;0.88;-0.22;0.28;-4.69;0.00
5162;-3.52;-9.53;-0.24;-0.15;0.89;-0.21;-3.15;-7.21;-2.24
5171;-3.58;-9.48;-0.08;-0.15;0.89;-0.21;-6.79;-9.59;-3.85
5180;-3.65;-9.47;0.05;-0.15;0.89;-0.21;-9.73;-8.96;-4.83
5189;-3.83;-9.63;0.37;-0.15;0.88;-0.22;-10.92;-6.09;-4.62
5198;-3.95;-10.00;0.59;-0.15;0.88;-0.22;-11.13;-2.10;-1.19
5207;-3.90;-9.96;0.44;-0.15;0.88;-0.22;-10.22;1.19;3.22
5215;-3.89;-9.96;0.44;-0.15;0.88;-0.22;-5.74;0.49;6.09
5224;-3.68;-9.85;0.31;-0.15;0.88;-0.22;-1.12;-2.87;8.12
5233;-3.61;-9.80;0.25;-0.15;0.88;-0.22;3.15;-5.81;10.08
5242;-3.40;-9.53;0.29;-0.14;0.88;-0.24;5.11;-7.56;10.78
5250;-3.21;-9.43;0.13;-0.14;0.88;-0.24;4.90;-8.05;9.38
5259;-3.17;-9.36;0.16;-0.14;0.88;-0.24;1.61;-8.68;6.72
5268;-3.29;-9.25;0.20;-0.14;0.87;-0.21;-2.73;-9.24;3.36
5277;-3.33;-9.25;0.39;-0.14;0.87;-0.21;-7.56;-9.52;-0.56
5286;-3.41;-9.35;0.76;-0.14;0.87;-0.21;-11.34;-7.49;-3.78
5295;-3.45;-9.55;0.98;-0.14;0.88;-0.21;-14.49;1.05;-2.87
5303;-3.65;-9.60;0.89;-0.14;0.88;-0.21;-18.69;11.97;-1.33
5312;-3.53;-9.65;0.80;-0.14;0.88;-0.22;-19.88;19.39;-0.07
5321;-3.99;-9.84;0.47;-0.13;0.88;-0.22;-16.38;21.07;2.10
5330;-4.06;-9.96;0.20;-0.13;0.88;-0.22;-9.52;16.31;3.64
5339;-4.16;-9.86;0.06;-0.14;0.88;-0.23;-2.17;10.36;6.44
5347;-4.19;-9.95;-0.04;-0.14;0.88;-0.23;2.80;4.62;8.40
5356;-3.98;-9.87;0.09;-0.14;0.88;-0.23;3.85;0.84;9.17
5365;-4.01;-9.71;0.01;-0.14;0.88;-0.22;1.40;-0.49;9.38
5374;-3.89;-9.55;0.18;-0.14;0.88;-0.22;-3.78;-0.35;8.40
5383;-3.68;-9.50;0.36;-0.14;0.88;-0.22;-7.84;1.26;7.49
5391;-3.65;-9.39;0.62;-0.14;0.88;-0.23;-10.22;3.64;7.63
5400;-3.50;-9.32;0.73;-0.14;0.88;-0.23;-10.43;5.88;6.79
5409;-3.59;-9.31;0.83;-0.14;0.88;-0.23;-9.45;7.07;6.72
5418;-3.59;-9.25;0.64;-0.14;0.88;-0.22;-7.70;8.47;7.14
5427;-3.45;-9.20;0.53;-0.14;0.88;-0.22;-4.27;7.49;7.00
5435;-3.52;-9.17;0.48;-0.14;0.88;-0.22;-1.96;5.18;7.07
5444;-3.47;-9.10;0.34;-0.13;0.88;-0.23;0.63;1.68;7.21
5453;-3.40;-9.13;0.39;-0.13;0.88;-0.23;1.19;-1.05;5.60
5462;-3.22;-9.04;0.34;-0.13;0.88;-0.23;0.35;-1.96;3.78
5471;-3.22;-9.07;0.27;-0.14;0.88;-0.23;-1.12;-2.73;1.68
5479;-3.24;-9.02;0.08;-0.14;0.88;-0.23;-3.85;-3.71;-1.12
5488;-3.20;-9.07;0.03;-0.14;0.88;-0.23;-8.05;-5.53;-3.85
5497;-3.49;-9.12;0.07;-0.14;0.88;-0.24;-11.55;-6.09;-6.16
