Time(ms);AccX(m/s^2);AccY(m/s^2);AccZ(m/s^2);MagX(gauss);MagY(gauss);MagZ(gauss);GyroX(dps);GyroY(dps);GyroZ(dps)
3205;-0.38;13.88;-4.85;-0.27;0.16;-0.31;-85.54;-51.87;-85.54
3214;-8.65;11.18;3.63;-0.27;0.16;-0.31;11.76;-105.21;11.76
3223;-11.72;2.01;9.63;-0.27;0.16;-0.31;-23.10;-103.67;-23.10
3232;-11.41;-5.76;13.46;-0.30;0.16;-0.29;-71.82;-39.90;-71.82
3241;-10.88;-6.17;12.21;-0.30;0.16;-0.29;-39.62;5.04;-39.62
3250;-10.27;-0.70;8.76;-0.30;0.16;-0.28;8.96;19.04;8.96
3259;-8.48;4.64;6.49;-0.30;0.16;-0.28;30.03;13.79;30.03
3267;-6.73;8.10;5.73;-0.30;0.16;-0.28;15.96;8.26;15.96
3276;-5.50;8.44;5.25;-0.30;0.17;-0.29;-6.51;7.77;-6.51
3285;-5.29;7.03;4.95;-0.30;0.17;-0.29;-2.17;1.89;-2.17
3293;-5.51;6.13;4.92;-0.30;0.17;-0.29;21.28;-7.21;21.28
3302;-5.38;5.91;5.29;-0.29;0.16;-0.29;39.90;-14.28;39.90
3311;-5.38;5.77;6.07;-0.29;0.16;-0.29;44.73;-18.34;44.73
3320;-5.76;5.28;7.34;-0.29;0.16;-0.29;38.57;-21.00;38.57
3329;-6.20;4.62;8.60;-0.30;0.19;-0.29;36.75;-19.32;36.75
3338;-6.02;5.07;9.01;-0.30;0.19;-0.29;41.79;-15.75;41.79
3346;-5.74;5.51;8.41;-0.30;0.19;-0.29;32.27;-6.37;32.27
3355;-5.60;5.97;7.67;-0.30;0.19;-0.29;14.00;-0.77;14.00
3364;-5.59;5.73;7.12;-0.30;0.19;-0.29;3.85;-0.56;3.85
3373;-5.52;5.68;7.07;-0.30;0.19;-0.29;6.09;-1.75;6.09
3381;-5.28;6.20;6.86;-0.30;0.19;-0.30;12.95;-1.82;12.95
3390;-4.92;6.58;6.15;-0.30;0.19;-0.30;21.14;-2.31;21.14
3399;-4.94;6.54;5.58;-0.30;0.19;-0.30;24.64;-4.20;24.64
3408;-4.89;6.18;5.41;-0.30;0.18;-0.30;23.59;-7.70;23.59
3416;-4.96;5.35;5.69;-0.30;0.18;-0.30;16.10;-9.45;16.10
3425;-5.69;4.60;5.82;-0.30;0.18;-0.30;0.35;-8.96;0.35
3434;-6.12;4.08;6.30;-0.30;0.20;-0.29;-12.39;-8.47;-12.39
3443;-6.43;3.56;6.80;-0.30;0.20;-0.29;-22.47;-6.79;-22.47
3452;-6.50;3.39;7.13;-0.30;0.20;-0.29;-23.38;-3.57;-23.38
3461;-6.26;3.84;6.78;-0.30;0.19;-0.29;-11.62;-1.82;-11.62
3469;-6.09;4.39;5.94;-0.30;0.19;-0.29;3.15;-2.94;3.15
3478;-5.71;5.00;5.76;-0.30;0.19;-0.29;8.61;-5.74;8.61
3487;-5.29;5.28;5.89;-0.30;0.19;-0.28;8.47;-7.00;8.47
3495;-5.65;5.01;6.18;-0.30;0.19;-0.28;5.04;-6.93;5.04
3513;-6.36;3.86;6.74;-0.31;0.19;-0.29;-6.37;-10.15;-6.37
3522;-6.30;3.57;6.87;-0.31;0.19;-0.29;-9.73;-9.24;-9.73
3530;-6.50;3.68;7.09;-0.31;0.19;-0.29;-15.96;-6.44;-15.96
3539;-6.55;3.85;7.27;-0.31;0.19;-0.29;-18.13;-4.83;-18.13
3548;-6.27;4.35;7.51;-0.31;0.19;-0.29;-8.75;-4.27;-8.75
3557;-6.12;5.15;7.47;-0.31;0.19;-0.29;9.31;-3.15;9.31
3574;-5.45;6.05;6.90;-0.31;0.19;-0.29;27.30;-2.94;27.30
3583;-5.51;6.02;6.53;-0.31;0.20;-0.29;25.55;-3.92;25.55
3592;-5.78;5.54;6.44;-0.31;0.20;-0.29;14.91;-4.62;14.91
3601;-6.12;4.93;6.51;-0.31;0.20;-0.29;6.44;-4.83;6.44
3609;-6.45;4.38;6.83;-0.30;0.20;-0.29;-0.49;-4.90;-0.49
3618;-6.65;3.85;7.17;-0.30;0.20;-0.29;-7.21;-3.64;-7.21
3627;-6.93;3.62;7.44;-0.30;0.20;-0.29;-9.03;0.98;-9.03
3636;-6.83;3.69;7.23;-0.32;0.19;-0.29;-0.21;5.60;-0.21
3645;-6.78;3.98;6.82;-0.32;0.19;-0.29;13.02;5.81;13.02
3653;-6.53;4.27;6.28;-0.32;0.19;-0.29;23.73;5.88;23.73
3662;-6.55;4.62;5.88;-0.31;0.19;-0.36;29.75;5.11;29.75
3671;-6.58;4.83;5.79;-0.31;0.19;-0.36;33.46;1.82;33.46
3680;-6.20;4.72;5.63;-0.31;0.19;-0.36;33.88;-2.24;33.88
3689;-6.04;4.63;5.67;-0.32;0.22;-0.29;27.93;-0.77;27.93
3698;-6.25;4.39;5.80;-0.32;0.22;-0.29;16.31;3.22;16.31
3707;-6.44;3.66;5.97;-0.32;0.22;-0.29;5.67;5.60;5.67
3716;-6.74;3.24;6.11;-0.32;0.23;-0.29;-0.42;10.01;-0.42
3725;-6.97;3.04;6.27;-0.32;0.23;-0.29;-2.38;13.58;-2.38
3734;-7.12;3.20;6.56;-0.32;0.23;-0.29;-0.07;15.96;-0.07
3743;-7.42;3.50;6.73;-0.32;0.23;-0.29;2.87;19.39;2.87
3752;-7.56;3.81;6.93;-0.32;0.23;-0.29;5.60;21.28;5.60
3761;-7.71;3.78;6.93;-0.32;0.23;-0.30;9.73;24.50;9.73
3769;-7.63;3.77;6.81;-0.32;0.24;-0.30;15.68;27.79;15.68
3778;-7.71;3.80;6.65;-0.32;0.24;-0.30;20.58;30.10;20.58
3787;-7.34;3.71;6.41;-0.32;0.26;-0.30;24.08;29.96;24.08
3796;-6.94;3.42;6.04;-0.32;0.26;-0.30;21.35;29.89;21.35
3805;-7.03;3.61;6.02;-0.32;0.26;-0.30;13.58;30.52;13.58
3814;-7.21;3.84;5.88;-0.33;0.26;-0.38;1.82;32.83;1.82
3823;-7.62;4.00;6.04;-0.33;0.26;-0.38;-9.31;36.26;-9.31
3832;-8.06;3.85;6.25;-0.33;0.26;-0.38;-20.65;44.10;-20.65
3841;-8.64;3.40;6.32;-0.32;0.27;-0.32;-25.20;50.47;-25.20
3850;-8.64;3.12;6.58;-0.32;0.27;-0.32;-23.31;53.62;-23.31
3858;-8.16;3.12;6.67;-0.32;0.27;-0.32;-12.04;52.50;-12.04
3867;-8.03;3.52;6.78;-0.31;0.27;-0.33;-0.21;50.26;-0.21
3876;-8.05;3.50;6.84;-0.31;0.27;-0.33;6.16;46.69;6.16
3885;-7.75;3.57;6.95;-0.31;0.27;-0.33;10.64;47.74;10.64
3894;-7.87;3.85;6.82;-0.30;0.27;-0.38;11.06;52.92;11.06
3903;-7.85;4.00;6.55;-0.30;0.27;-0.38;8.05;58.17;8.05
3912;-7.68;4.28;6.27;-0.30;0.27;-0.38;5.88;61.53;5.88
3921;-7.62;4.44;5.99;-0.30;0.31;-0.35;3.85;63.42;3.85
3930;-7.33;4.28;6.00;-0.30;0.31;-0.35;1.12;62.37;1.12
3939;-7.08;4.12;6.24;-0.30;0.31;-0.35;-2.31;59.36;-2.31
3948;-6.75;3.64;6.35;-0.28;0.30;-0.34;-4.76;58.94;-4.76
3957;-6.17;3.40;6.70;-0.28;0.30;-0.34;-4.97;59.22;-4.97
3966;-6.07;3.14;6.68;-0.29;0.32;-0.36;-2.31;59.85;-2.31
3975;-5.83;3.27;6.60;-0.29;0.32;-0.36;1.68;58.45;1.68
3984;-5.97;3.38;6.45;-0.29;0.32;-0.36;6.30;56.35;6.30
3993;-5.93;5.48;6.45;-0.27;0.33;-0.37;8.96;54.88;8.96
4001;-5.93;4.05;6.55;-0.27;0.33;-0.37;8.05;54.25;8.05
4019;-5.00;4.31;7.01;-0.27;0.34;-0.37;10.43;47.81;10.43
4028;-4.23;3.98;7.10;-0.27;0.34;-0.37;13.16;47.25;13.16
4036;-3.83;3.51;7.13;-0.27;0.34;-0.37;14.07;47.81;14.07
4045;-3.49;2.93;6.81;-0.25;0.35;-0.38;13.93;46.83;13.93
4054;-3.55;2.54;6.96;-0.25;0.35;-0.38;12.67;45.71;12.67
4063;-3.70;2.23;6.65;-0.25;0.35;-0.38;9.66;42.77;9.66
4071;-3.69;2.35;6.76;-0.24;0.36;-0.39;7.56;38.71;7.56
4080;-3.68;2.79;6.65;-0.24;0.36;-0.39;8.33;31.85;8.33
4089;-3.65;3.19;6.78;-0.24;0.36;-0.39;11.62;23.94;11.62
4098;-3.49;3.52;7.11;-0.24;0.33;-0.40;14.77;15.61;14.77
4107;-3.13;3.63;7.49;-0.24;0.33;-0.40;16.31;7.42;16.31
4115;-2.87;3.51;7.76;-0.24;0.33;-0.40;16.10;4.13;16.10
4124;-2.75;3.37;8.20;-0.23;0.37;-0.41;14.35;4.13;14.35
4133;-2.74;3.02;8.42;-0.23;0.37;-0.41;10.99;6.44;10.99
4142;-2.70;2.66;8.48;-0.23;0.37;-0.41;7.49;10.78;7.49
4151;-2.56;2.43;8.29;-0.24;0.37;-0.41;7.00;13.44;7.00
4159;-2.98;2.38;8.14;-0.24;0.37;-0.41;7.84;13.44;7.84
4168;-3.09;2.59;8.13;-0.24;0.37;-0.41;5.67;10.92;5.67
4177;-2.86;2.69;7.98;-0.24;0.38;-0.41;4.69;8.47;4.69
4186;-2.78;3.11;8.15;-0.24;0.38;-0.41;5.88;5.95;5.88
4194;-2.97;3.46;8.50;-0.24;0.38;-0.41;5.46;3.08;5.46
4203;-2.79;3.47;8.77;-0.25;0.38;-0.42;4.62;-1.12;4.62
4212;-2.73;3.30;9.10;-0.25;0.38;-0.42;3.78;0.84;3.78
4221;-2.88;2.88;9.38;-0.25;0.38;-0.42;3.85;3.99;3.85
4229;-2.81;2.46;9.25;-0.25;0.37;-0.41;8.19;5.25;8.19
4238;-2.82;2.18;8.98;-0.25;0.37;-0.41;16.24;7.63;16.24
4247;-2.68;1.88;8.41;-0.25;0.37;-0.42;26.60;7.70;26.60
4256;-2.52;1.88;7.83;-0.23;0.37;-0.42;34.02;4.34;34.02
4265;-2.86;2.16;7.47;-0.23;0.37;-0.42;36.19;-0.77;36.19
4273;-2.93;2.24;7.67;-0.24;0.38;-0.43;29.61;-4.90;29.61
4282;-2.85;2.32;7.67;-0.24;0.38;-0.43;22.26;-7.70;22.26
4291;-3.08;2.30;8.33;-0.24;0.38;-0.43;20.16;-10.01;20.16
4300;-3.07;2.10;9.02;-0.25;0.38;-0.42;20.09;-11.41;20.09
4308;-3.12;1.92;9.34;-0.25;0.38;-0.42;22.12;-8.54;22.12
4317;-3.12;2.10;9.48;-0.25;0.38;-0.42;25.62;-7.63;25.62
4343;-2.81;1.92;9.43;-0.25;0.39;-0.42;36.68;-7.63;36.68
4352;-2.91;1.78;9.30;-0.25;0.39;-0.41;35.84;-7.84;35.84
4361;-2.98;1.54;9.24;-0.25;0.39;-0.41;31.92;-7.63;31.92
4370;-3.05;1.44;9.26;-0.25;0.39;-0.41;26.18;-8.05;26.18
4379;-3.06;1.40;9.18;-0.26;0.39;-0.42;22.26;-10.01;22.26
4387;-2.85;1.36;9.39;-0.26;0.39;-0.42;20.44;-11.90;20.44
4396;-2.84;1.34;9.58;-0.26;0.39;-0.42;20.16;-13.23;20.16
4405;-2.82;1.31;9.79;-0.25;0.39;-0.42;19.88;-14.49;19.88
4414;-2.76;1.39;9.99;-0.25;0.39;-0.42;20.09;-13.58;20.09
4423;-2.73;1.27;10.24;-0.25;0.39;-0.42;19.46;-11.62;19.46
4431;-2.64;1.06;10.28;-0.25;0.39;-0.43;18.48;-8.26;18.48
4440;-2.68;1.01;10.39;-0.25;0.39;-0.43;19.32;-5.74;19.32
4449;-2.63;1.07;10.39;-0.25;0.39;-0.43;20.93;-4.83;20.93
4458;-2.35;0.97;10.47;-0.27;0.39;-0.42;21.84;-4.62;21.84
4467;-2.40;0.87;10.46;-0.27;0.39;-0.42;22.61;-5.04;22.61
4475;-2.28;0.83;10.39;-0.27;0.39;-0.42;21.70;-4.90;21.70
4484;-2.12;0.82;10.39;-0.25;0.39;-0.41;17.92;-3.43;17.92
4493;-2.16;0.70;10.34;-0.25;0.39;-0.41;12.46;-1.68;12.46
4502;-2.08;0.60;10.24;-0.25;0.39;-0.41;8.26;0.00;8.26
4511;-2.27;0.39;10.19;-0.26;0.39;-0.41;2.03;1.47;2.03
4519;-2.45;0.27;10.10;-0.26;0.39;-0.41;-3.29;2.66;-3.29
4528;-2.40;0.35;10.27;-0.26;0.39;-0.41;-5.88;1.61;-5.88
4537;-2.48;0.42;10.60;-0.25;0.38;-0.42;-6.65;1.19;-6.65
4546;-2.66;0.55;10.83;-0.25;0.38;-0.42;-7.07;1.68;-7.07
4554;-2.46;0.59;10.69;-0.26;0.38;-0.40;-5.81;2.03;-5.81
4563;-2.38;0.64;10.75;-0.26;0.38;-0.40;-3.43;2.45;-3.43
4572;-2.36;0.86;10.72;-0.26;0.38;-0.40;-0.21;3.92;-0.21
4581;-2.35;1.06;10.62;-0.27;0.38;-0.41;0.35;5.53;0.35
4589;-2.20;1.23;10.44;-0.27;0.38;-0.41;0.84;7.00;0.84
4598;-2.12;1.39;10.16;-0.27;0.38;-0.41;0.35;9.17;0.35
4607;-2.06;1.44;10.09;-0.26;0.38;-0.43;-1.05;10.78;-1.05
4616;-2.05;1.45;9.87;-0.26;0.38;-0.43;-2.73;11.90;-2.73
4624;-1.91;1.22;9.73;-0.26;0.38;-0.43;-3.78;13.44;-3.78
4633;-2.00;1.23;9.69;-0.26;0.38;-0.42;-3.78;14.77;-3.78
4642;-1.95;1.15;9.60;-0.26;0.38;-0.42;-3.71;15.26;-3.71
4651;-2.08;1.02;9.51;-0.26;0.38;-0.42;-3.15;15.61;-3.15
4660;-2.13;1.04;9.40;-0.25;0.38;-0.42;-3.85;15.96;-3.85
4668;-2.19;0.91;9.45;-0.25;0.38;-0.42;-6.23;15.54;-6.23
4677;-2.23;0.78;9.52;-0.25;0.38;-0.42;-6.37;14.07;-6.37
4686;-2.31;0.88;9.76;-0.25;0.38;-0.43;-4.62;12.46;-4.62
4695;-2.08;0.89;9.90;-0.25;0.38;-0.43;-3.43;11.20;-3.43
4703;-2.07;0.88;9.93;-0.25;0.38;-0.43;-2.52;11.62;-2.52
4712;-2.06;1.03;10.14;-0.26;0.38;-0.42;-4.62;13.02;-4.62
4721;-1.96;1.07;10.43;-0.26;0.38;-0.42;-9.17;16.24;-9.17
4730;-2.05;1.03;10.72;-0.26;0.38;-0.42;-14.84;20.51;-14.84
4739;-2.13;0.90;11.24;-0.23;0.38;-0.42;-20.65;26.11;-20.65
4748;-2.16;0.75;11.51;-0.23;0.38;-0.42;-24.08;29.61;-24.08
4756;-2.15;0.60;11.86;-0.23;0.38;-0.42;-24.99;35.28;-24.99
4765;-1.98;0.37;12.04;-0.24;0.38;-0.44;-21.84;40.04;-21.84
4774;-1.76;0.27;12.10;-0.24;0.38;-0.44;-16.17;43.89;-16.17
4783;-1.44;0.24;12.00;-0.24;0.38;-0.44;-7.49;47.32;-7.49
4792;-1.23;0.22;11.47;-0.23;0.38;-0.43;-1.47;49.98;-1.47
4801;-0.72;0.19;10.77;-0.23;0.38;-0.43;1.61;51.59;1.61
4809;-0.18;0.07;10.19;-0.23;0.38;-0.43;3.22;51.17;3.22
4827;0.70;0.42;9.37;-0.22;0.37;-0.44;-0.14;43.61;-0.14
4836;1.39;0.78;9.23;-0.22;0.37;-0.44;-7.07;41.65;-7.07
4844;1.98;0.98;9.17;-0.21;0.38;-0.44;-13.72;44.31;-13.72
4853;2.12;1.26;9.24;-0.21;0.38;-0.44;-21.49;42.49;-21.49
4862;2.54;1.31;9.20;-0.20;0.39;-0.44;-24.57;40.04;-24.57
4871;2.83;1.59;9.46;-0.20;0.39;-0.44;-24.64;37.52;-24.64
4880;3.03;1.70;9.58;-0.20;0.39;-0.44;-22.26;32.34;-22.26
4888;3.34;2.09;9.76;-0.18;0.37;-0.44;-17.29;28.14;-17.29
4897;3.59;2.61;10.04;-0.18;0.37;-0.44;-13.02;22.54;-13.02
4906;4.23;3.19;10.36;-0.18;0.37;-0.44;-9.80;16.52;-9.80
4915;4.68;3.83;10.87;-0.18;0.38;-0.45;-9.66;10.85;-9.66
4923;5.09;4.26;11.38;-0.18;0.38;-0.45;-12.81;12.60;-12.81
4932;5.33;4.59;12.17;-0.18;0.38;-0.45;-19.04;16.38;-19.04
4941;5.57;5.00;12.81;-0.18;0.38;-0.44;-26.67;22.40;-26.67
4950;5.71;5.17;13.65;-0.18;0.38;-0.44;-34.86;30.10;-34.86
4958;6.10;4.97;14.01;-0.18;0.38;-0.44;-37.24;36.26;-37.24
4967;6.42;4.24;14.15;-0.13;0.38;-0.44;-27.51;41.93;-27.51
4976;7.82;3.47;13.52;-0.13;0.38;-0.44;-9.73;44.94;-9.73
4985;8.73;2.98;12.78;-0.13;0.38;-0.44;12.32;52.57;12.32
4994;9.74;2.86;11.11;-0.16;0.37;-0.45;32.41;63.14;32.41
5002;10.06;3.42;9.15;-0.16;0.37;-0.45;48.09;75.74;48.09
5011;9.29;4.71;6.79;-0.16;0.37;-0.45;58.24;80.43;58.24
5020;7.19;6.19;3.39;-0.15;0.36;-0.45;52.50;63.14;52.50
5029;4.96;7.06;-1.03;-0.15;0.36;-0.45;39.76;26.25;39.76
5037;2.08;8.22;-4.99;-0.15;0.36;-0.45;21.98;-34.23;21.98
5064;-12.62;15.38;-19.49;-0.14;0.35;-0.45;29.82;-287.42;29.82
5072;-18.70;17.88;-20.57;-0.16;0.31;-0.43;66.36;-427.77;66.36
5081;-23.72;20.21;-17.59;-0.16;0.31;-0.43;70.91;-501.13;70.91
5090;-32.68;25.21;-12.39;-0.16;0.31;-0.43;39.20;-515.20;39.20
5099;-40.27;25.58;-4.96;-0.24;0.30;-0.39;-50.89;-463.89;-50.89
5108;-52.24;20.30;4.55;-0.24;0.30;-0.39;-221.55;-402.01;-221.55
5117;-65.16;9.38;23.21;-0.24;0.30;-0.39;-405.79;-400.61;-405.79
5125;-61.39;-39.92;50.43;-0.32;0.24;-0.30;-629.09;-269.85;-629.09
5134;-26.05;-65.45;57.74;-0.32;0.24;-0.30;-720.79;-22.75;-720.79
5143;-5.50;-46.41;46.34;-0.32;0.13;-0.25;-104.44;247.10;-104.44
5152;-23.19;-13.02;20.94;-0.32;0.13;-0.25;373.24;321.79;373.24
5161;-21.66;26.04;-8.38;-0.32;0.13;-0.25;648.06;161.84;648.06
5169;-4.67;46.15;-16.15;-0.27;0.21;-0.32;473.41;28.28;473.41
5178;11.29;43.24;-16.24;-0.27;0.21;-0.32;66.85;16.87;66.85
5187;14.47;32.97;-14.59;-0.27;0.21;-0.32;-188.65;71.19;-188.65
5196;7.01;21.36;-11.41;-0.28;0.23;-0.32;-215.32;28.35;-215.32
5205;-2.29;13.93;-5.26;-0.28;0.23;-0.32;-131.25;-59.01;-131.25
5214;-9.40;8.38;4.75;-0.28;0.23;-0.32;-86.87;-115.99;-86.87
5223;-12.22;2.28;13.49;-0.30;0.20;-0.35;-101.64;-96.39;-101.64
5232;-12.70;-4.12;18.35;-0.30;0.20;-0.35;-112.49;-42.56;-112.49
5240;-12.52;-5.94;17.07;-0.30;0.20;-0.35;-70.98;11.97;-70.98
5249;-11.93;-3.46;13.03;-0.31;0.20;-0.30;12.53;27.37;12.53
5258;-9.63;1.11;9.00;-0.31;0.20;-0.30;63.77;25.20;63.77
5267;-7.17;6.34;5.46;-0.31;0.20;-0.30;72.24;22.05;72.24
5275;-4.71;8.89;3.83;-0.31;0.21;-0.32;38.36;21.56;38.36
5284;-3.96;9.31;3.36;-0.31;0.21;-0.32;-4.97;18.90;-4.97
5293;-3.74;8.62;3.91;-0.31;0.21;-0.32;-9.66;7.77;-9.66
5302;-4.17;7.86;5.03;-0.31;0.21;-0.33;1.26;-6.72;1.26
5311;-4.72;6.87;6.60;-0.31;0.21;-0.33;2.80;-16.73;2.80
5319;-5.36;5.71;8.08;-0.31;0.21;-0.33;-9.24;-16.24;-9.24
5328;-6.12;4.44;9.49;-0.30;0.22;-0.31;-18.41;-10.29;-18.41
5337;-6.57;3.16;10.06;-0.30;0.22;-0.31;-19.39;-3.29;-19.39
5345;-6.88;2.93;9.86;-0.30;0.22;-0.31;-8.61;6.58;-8.61
5354;-6.70;3.52;8.97;-0.31;0.21;-0.30;12.60;11.76;12.60
5363;-6.21;4.42;5.71;-0.31;0.21;-0.30;26.67;11.97;26.67
5372;-5.09;5.58;6.02;-0.31;0.21;-0.30;33.60;9.38;33.60
5381;-4.42;6.29;4.70;-0.30;0.21;-0.31;33.32;3.22;33.32
5389;-3.85;6.12;3.91;-0.30;0.21;-0.31;16.73;-4.48;16.73
5398;-4.26;5.16;4.30;-0.30;0.21;-0.31;-7.91;-7.21;-7.91
5407;-5.33;4.26;5.61;-0.30;0.20;-0.32;-29.68;-9.38;-29.68
5416;-6.09;2.95;7.16;-0.30;0.20;-0.32;-39.62;-8.26;-39.62
5425;-6.71;2.25;8.48;-0.30;0.20;-0.31;-33.46;-3.50;-33.46
5433;-6.68;2.22;8.45;-0.30;0.20;-0.31;-13.44;2.52;-13.44
5442;-6.33;2.83;7.54;-0.30;0.20;-0.31;11.48;5.95;11.48
5451;-6.00;3.83;6.55;-0.30;0.21;-0.32;25.20;3.57;25.20
5460;-5.31;4.67;5.79;-0.30;0.21;-0.32;29.47;-2.66;29.47
5468;-4.69;5.33;5.69;-0.30;0.21;-0.32;21.98;-6.58;21.98
5477;-4.91;5.50;5.89;-0.30;0.22;-0.31;2.80;-6.79;2.80
5486;-5.39;5.02;6.40;-0.30;0.22;-0.31;-18.06;-7.49;-18.06
5495;-5.79;4.49;7.32;-0.30;0.22;-0.31;-27.09;-7.07;-27.09
5504;-6.28;3.81;7.80;-0.30;0.21;-0.30;-26.74;-4.48;-26.74
5512;-6.46;3.50;8.04;-0.30;0.21;-0.30;-15.47;-1.54;-15.47
5521;-6.47;3.68;8.12;-0.30;0.21;-0.30;0.91;0.84;0.91
5530;-6.17;4.10;7.85;-0.31;0.20;-0.31;12.04;3.71;12.04
5539;-5.79;4.68;7.47;-0.31;0.20;-0.31;18.76;5.74;18.76
5548;-5.66;4.72;6.75;-0.31;0.20;-0.31;19.04;5.18;19.04
5556;-3.70;4.98;6.50;-0.30;0.22;-0.30;15.26;2.52;15.26
5565;-5.43;5.15;6.50;-0.30;0.22;-0.30;5.04;1.47;5.04
5574;-5.58;5.18;6.68;-0.30;0.22;-0.30;-8.47;2.80;-8.47
5583;-5.71;5.10;6.95;-0.30;0.22;-0.30;-12.74;2.94;-12.74
5592;-5.76;5.13;7.18;-0.30;0.22;-0.30;-8.82;2.73;-8.82
5600;-5.72;5.26;7.23;-0.30;0.22;-0.30;17.50;3.36;17.50
5609;-5.56;5.57;7.00;-0.30;0.22;-0.30;11.06;4.27;11.06
5618;-5.43;5.64;6.50;-0.30;0.22;-0.30;16.59;3.78;16.59
5627;-5.21;5.57;6.20;-0.30;0.22;-0.30;19.81;2.87;19.81
5635;-5.20;5.64;6.02;-0.31;0.22;-0.31;21.14;-0.28;21.14
5644;-5.18;5.45;6.09;-0.31;0.22;-0.31;19.88;-3.15;19.88
5653;-5.33;5.41;6.14;-0.31;0.22;-0.31;13.44;-3.01;13.44
5661;-5.55;5.06;6.33;-0.31;0.23;-0.31;4.55;-2.31;4.55
5670;-5.87;4.67;6.72;-0.31;0.23;-0.31;-3.71;-1.12;-3.71
5679;-6.12;4.01;6.81;-0.31;0.23;-0.31;-8.54;1.61;-8.54
5688;-6.66;3.63;7.20;-0.31;0.22;-0.31;-10.57;5.46;-10.57
5697;-6.98;3.44;7.20;-0.31;0.22;-0.31;-7.49;10.08;-7.49
5705;-6.85;3.48;7.06;-0.31;0.22;-0.31;-0.14;13.09;-0.14
5714;-6.83;3.75;7.00;-0.32;0.23;-0.31;12.67;13.72;12.67
5723;-6.54;3.98;6.54;-0.32;0.23;-0.31;24.01;13.79;24.01
5732;-6.20;4.07;6.25;-0.32;0.23;-0.32;33.88;13.44;33.88
5740;-6.02;4.30;5.97;-0.32;0.23;-0.32;41.02;11.76;41.02
5749;-6.15;4.58;5.56;-0.32;0.23;-0.32;44.03;9.24;44.03
5758;-6.40;4.75;5.67;-0.30;0.25;-0.32;38.92;5.81;38.92
5767;-6.37;5.05;5.77;-0.30;0.25;-0.32;30.24;5.04;30.24
5775;-6.46;4.99;6.27;-0.30;0.25;-0.32;18.76;10.99;18.76
5784;-6.94;4.92;6.63;-0.31;0.26;-0.32;5.95;18.76;5.95
5793;-9.11;4.70;6.53;-0.31;0.26;-0.32;-2.10;24.08;-2.10
5802;-7.95;4.22;6.47;-0.31;0.26;-0.32;-3.92;26.18;-3.92
5811;-8.12;3.50;6.70;-0.32;0.26;-0.33;-4.76;26.67;-4.76
5819;-7.37;2.62;6.70;-0.32;0.26;-0.33;-2.03;30.45;-2.03
5828;-7.42;2.68;6.61;-0.32;0.26;-0.33;1.68;34.86;1.68
5837;-7.70;3.11;6.45;-0.31;0.27;-0.33;2.38;36.40;2.38
5846;-7.90;3.58;6.30;-0.31;0.27;-0.33;3.78;37.73;3.78
5854;-8.48;4.03;6.34;-0.31;0.27;-0.33;-0.84;38.08;-0.84
5863;-8.66;4.49;6.58;-0.33;0.28;-0.33;-5.60;38.99;-5.60
5872;-8.43;2.80;6.20;-0.33;0.28;-0.33;-7.84;43.54;-7.84
5881;-8.42;4.58;6.65;-0.33;0.28;-0.33;-7.70;47.95;-7.70
5889;-7.98;4.24;6.50;-0.32;0.29;-0.34;-4.06;51.24;-4.06
5898;-7.50;3.96;6.22;-0.32;0.29;-0.34;0.28;51.45;0.28
5907;-7.06;3.70;5.95;-0.32;0.29;-0.34;3.50;49.42;3.50
5916;-6.56;3.47;6.09;-0.31;0.29;-0.34;5.39;49.77;5.39
5925;-6.41;3.39;5.92;-0.31;0.29;-0.34;5.95;49.84;5.95
5933;-6.21;3.34;5.99;-0.31;0.29;-0.34;6.93;47.95;6.93
5942;-6.07;3.47;6.03;-0.31;0.31;-0.36;8.82;47.67;8.82
5951;-6.20;3.65;6.04;-0.31;0.31;-0.36;11.69;45.85;11.69
5959;-6.05;3.71;6.07;-0.31;0.31;-0.36;14.77;43.54;14.77
5968;-6.12;4.03;6.11;-0.29;0.32;-0.36;16.80;39.83;16.80
5977;-5.97;3.96;6.23;-0.29;0.32;-0.36;17.15;35.21;17.15
5986;-5.69;3.89;6.58;-0.29;0.32;-0.36;13.37;30.31;13.37
5995;-5.36;3.74;6.90;-0.29;0.33;-0.37;8.96;29.68;8.96
6004;-5.35;3.51;7.30;-0.29;0.33;-0.37;5.25;29.54;5.25
6012;-4.94;3.32;7.54;-0.29;0.33;-0.37;5.18;32.13;5.18
6021;-4.69;3.24;7.54;-0.29;0.35;-0.37;4.55;38.36;4.55
6030;-4.53;3.17;7.63;-0.29;0.35;-0.37;3.15;44.31;3.15
6039;-4.36;3.52;7.39;-0.28;0.35;-0.37;1.75;45.92;1.75
6048;-4.31;3.88;5.51;-0.28;0.35;-0.37;1.75;42.63;1.75
6056;-4.25;4.21;7.31;-0.28;0.35;-0.37;0.98;37.66;0.98
6065;-3.98;4.19;7.56;-0.26;0.35;-0.39;-1.61;31.57;-1.61
6074;-3.78;3.94;7.57;-0.26;0.35;-0.39;-2.94;26.95;-2.94
6083;-3.63;3.59;7.61;-0.26;0.35;-0.39;-1.89;23.45;-1.89
6092;-3.52;2.98;7.74;-0.26;0.35;-0.39;0.56;21.14;0.56
6100;-3.50;2.56;7.67;-0.26;0.35;-0.39;4.83;20.51;4.83
